taxonID,taxonRank,scientificName,Scientific Name Authorship,Nomenclatural Status,Preferred Common Name,establishmentMeans,Habitat,genus,family,order,class,phylum,kingdom,datasetName
NHMSYS0021601352,species,Sphagnum capillifolium,(Ehrh.) Hedw.,s.str.,,Native,terrestrial/freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0021232425,species,Didymodon icmadophilus,(Schimp. ex Müll.Hal.) K.Saito,sensu J. Kučera,Slender Beard-moss,Native,terrestrial,Didymodon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036787,species,Thuidium recognitum,(Hedw.) Lindb.,,Lesser Tamarisk-moss,Native,,Thuidium,Thuidiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309631,genus,Cirriphyllum,Grout,,,Native,freshwater,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036646,variety,Mnium marginatum var. dioicum,(H.Muell.) Crundw.,,,Native,,Mnium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036759,species,Myurella tenerrima,(Brid.) Lindb.,,Dwarf Mouse-tail Moss,Native,,Myurella,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020636843,species,Tortula inermis,(Brid.) Mont.,,,Native,,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036745,species,Neckera crispa,Hedw.,,Crisped Neckera,Native,freshwater,Neckera,Neckeraceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036712,species,Orthotrichum stramineum,Hornsch. ex Brid.,,Straw Bristle-moss,Native,,Orthotrichum,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309973,species,Grimmia montana,Bruch & Schimp.,,Sun Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616416,genus,Homalothecium,Schimp.,,,Native,terrestrial/freshwater,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309910,genus,Funaria,Hedw.,,,Native,,,Funariaceae,Funariales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021614629,variety,Chionoloma tenuirostre var. holtii,"(Braithw.) M.Alonso, M.J.Cano & J.A.Jiménez",,,Native,terrestrial/freshwater,Chionoloma,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021239403,species,Didymodon australasiae,(Hook. & Grev.) R.H.Zander,,,Native,terrestrial,Didymodon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600232,genus,Pottia,Fuernr.,,,Native,terrestrial,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310173,family,Leskeaceae,Schimp.,,,Native,,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310412,genus,Palustriella,Ochyra,,,Native,freshwater,,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309308,family,Amblystegiaceae,Roth,,,Native,terrestrial,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309887,genus,Fontinalis,Hedw.,,,Native,freshwater,,Fontinalaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309523,genus,Buxbaumia,Hedw.,,,Native,,,Buxbaumiaceae,Buxbaumiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036228,species,Dicranum majus,Sm.,,Greater Fork-moss,Native,freshwater,Dicranum,Dicranaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036282,species,Fissidens osmundoides,Hedw.,,Purple-stalked Pocket-moss,Native,freshwater,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310218,family,Myriniaceae,Schimp.,,,Native,,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036336,species,Pterygoneurum lamellatum,(Lindb.) Jur.,,Spiral Chalk-moss,Native,,Pterygoneurum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021597952,species aggregate,Heterocladium heteropterum,Schimp.,s.l.,Wry-leaved Tamarisk-moss,Native,terrestrial,Heterocladium,Lembophyllaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310668,species,Sphagnum flexuosum,Dozy & Molk.,,Flexuous Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310653,species,Sphagnum affine,Renauld & Cardot,,Imbricate Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036875,species,Cirriphyllum piliferum,(Hedw.) Grout,,Hair-pointed Feather-moss,Native,,Cirriphyllum,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600327,species,Ephemerum stoloniferum,(Hedw.) L.T.Ellis & M.J.Price,,,Native,terrestrial,Ephemerum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021194740,species,Sciuro-hypnum glaciale,(Schimp.) Ignatov & Huttunen,,Snow Feather-moss,Native,,Sciuro-hypnum,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036730,species,Fontinalis squamosa,Hedw.,,Alpine Water-moss,Native,freshwater,Fontinalis,Fontinalaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000143585,species,Campylium protensum,(Brid.) Kindb.,,,Native,freshwater,Campylium,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310212,genus,Molendoa,Lindb.,,,Native,,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021598002,genus,Nogopterium,Crosby & W.R.Buck,,,Native,terrestrial,,Leucodontaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000146101,species,Didymodon tophaceus,(Brid.) Lisa,,Olive Beard-moss,Native,freshwater,Didymodon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036953,species,Rhytidium rugosum,(Hedw.) Kindb.,,Wrinkle-leaved Feather-moss,Native,,Rhytidium,Rhytidiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310531,species,Ptychomitrium polyphyllum,(Sw.) Bruch & Schimp.,,Long-shanked Pincushion,Native,,Ptychomitrium,Ptychomitriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601222,genus,Nyholmiella,Holmen & E.Warncke,,,Native,terrestrial,,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036591,species,Bryum weigelii,Spreng.,,Duval's Thread-moss,Native,freshwater,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593157,genus,Serpoleskea,(Limpr.) Loeske,,,Native,terrestrial,,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021597862,genus,Hymenoloma,Dusén,,,Native,terrestrial,,Hymenolomataceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036314,species,Tortula subulata,Hedw.,,Upright Screw-moss,Native,freshwater,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310372,species,Pohlia ludwigii,(Spreng. ex Schwaegr.) Broth.,,Ludwig's Thread-moss,Native,freshwater,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309645,genus,Grimmia,Hedw.,,,Native,terrestrial/freshwater,,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021178779,genus,Platyhypnidium,M.Fleisch.,,,Native,terrestrial/freshwater,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310630,family,Seligeriaceae,Schimp.,,,Native,,,,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959461,order,Splachnales,,,,Native,,,,,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309518,species,Bryum torquescens,Bruch & Schimp.,,Twisting Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309650,species,Grimmia anodon,Bruch & Schimp.,,Toothless Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309510,species,Bryum pseudotriquetrum,"(Hedw.) P.Gaertn., B.Mey. & Scherb.",,Marsh Bryum,Native,freshwater,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310023,variety,Hedwigia ciliata var. ciliata,(Hedw.) P.Beauv.,,,Native,,Hedwigia,Hedwigiaceae,Hedwigiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310193,genus,Mielichhoferia,Hornsch.,,,Native,,,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600237,species,Tortula bolanderi,(Lesquereux & James) M. Howe,,,Native,terrestrial,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000066147,order,Grimmiales,,,,Native,terrestrial,,,,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309479,species,Bryum bicolor,Dicks.,,Bicoloured Bryum,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616576,species,Plagiothecium undulatum,(Hedw.) Schimp.,,Waved Silk-moss,Native,terrestrial/freshwater,Plagiothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310397,species,Polytrichum strictum,Brid.,,Strict Haircap,Native,freshwater,Polytrichum,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616466,species,Seligeria patula,(Lindb.) Lindb. ex I.Hagen,,,Native,terrestrial,Seligeria,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021125913,subspecies,Schistidium maritimum subsp. piliferum,(I. Hagen) B. Bremer,,,Native,terrestrial,Schistidium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309822,order,Encalyptales,,,,Native,terrestrial,,,,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0001682650,species aggregate,Grimmia trichophylla agg.,,,,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309335,species,Andreaea rothii,F.Weber & D.Mohr,,Dusky Rock-moss,Native,,Andreaea,Andreaeaceae,Andreaeales,Andreaeopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310346,genus,Pleurochaete,Lindb.,,,Native,,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310286,genus,Pictus,C.C.Towns.,,,Native,,,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036148,species,Atrichum undulatum,(Hedw.) P.Beauv.,,Common Smoothcap,Native,freshwater,Atrichum,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NHMSYS0020929952,genus,Abietinella,Müll. Hal.,,,Native,,,Thuidiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310192,species,Micromitrium tenerum,(Bruch & Schimp.) Crosby,,Millimetre Moss,Native,freshwater,Micromitrium,Micromitriaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310536,species,Racomitrium affine,(Schleich. ex F.Weber & D.Mohr) Lindb.,,Lesser Fringe-moss,Native,,Racomitrium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000136876,genus,Pottia,,,,Native,,,,,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036666,species,Paludella squarrosa,(Hedw.) Brid.,,Tufted Fen-moss,Native,,Paludella,Meesiaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036519,species,Physcomitrium eurystomum,Sendtn.,,Norfolk Bladder-moss,Native,freshwater,Physcomitrium,Funariaceae,Funariales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600367,species aggregate,Scorpidium revolvens,,s.l.,,Native,terrestrial/freshwater,Scorpidium,Calliergonaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036117,subspecies,Andreaea rothii subsp. falcata,(Schimp.) Lindb.,,,Native,,Andreaea,Andreaeaceae,Andreaeales,Andreaeopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309470,genus,Bryum,Hedw.,,,Native,freshwater,,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309830,genus,Ephemerum,Hampe,,,Native,freshwater,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309486,species,Bryum creberrimum,Taylor,,Tight-tufted Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310743,genus,Tetrodontium,Schwaegr.,,,Native,,,Tetraphidaceae,Tetraphidales,Tetraphidopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310620,species,Seligeria acutifolia,Lindb.,,Sharp Rock-bristle,Native,,Seligeria,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310806,genus,Trichostomum,Bruch,,,Native,freshwater,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601192,family,Pseudoleskeellaceae,,,,Native,terrestrial,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036153,species,Buxbaumia aphylla,Hedw.,,Brown Shield-moss,Native,,Buxbaumia,Buxbaumiaceae,Buxbaumiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309638,genus,Climacium,F.Weber & D.Mohr,,,Native,,,Climaciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021194662,species,Hageniella micans,(Mitt.) B.C.Tan & Y.Jia,,Sparkling Signal-moss,Native,freshwater,Hageniella,Hylocomiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309716,family,Cryphaeaceae,Schimp.,,,Native,,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036744,species,Neckera pennata,Hedw.,,Feathered Neckera,Native,,Neckera,Neckeraceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021598007,species,Nogopterium gracile,(Hedw.) Crosby & W.R. Buck,,Bird's-foot Wing-moss,Native,terrestrial,Nogopterium,Leucodontaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309505,species,Bryum muehlenbeckii,"Bruch, Schimp. & W.Guembel",,Muehlenbeck's Thread-moss,Native,freshwater,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309520,species,Bryum turbinatum,(Hedw.) Turner,,Topshape Thread-moss,Native,freshwater,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600407,species,Blindiadelphus recurvatus,(Hedw.) Fedosov & Ignatov,,Recurved Rock-bristle,Native,terrestrial,Blindiadelphus,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000842165,variety,Tortula acaulon var. papillosa,(Lindb.) R.H.Zander,,Rough Earth-moss,Native,,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616426,genus,Lescuraea,Schimp.,,,Native,terrestrial,,Pseudoleskeaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309873,species,Fissidens polyphyllus,"Wilson ex Bruch, Schimp. & W.Guembel",,Many-leaved Pocket-moss,Native,freshwater,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036689,species,Amphidium lapponicum,(Hedw.) Schimp.,,Lapland Yoke-moss,Native,,Amphidium,Amphidiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036112,species,Andreaea alpestris,(Thed.) Schimp.,,Slender Rock-moss,Native,,Andreaea,Andreaeaceae,Andreaeales,Andreaeopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036544,species,Orthodontium lineare,Schwaegr.,,Cape Thread-moss,Native,,Orthodontium,Orthodontiaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036538,species,Splachnum ampullaceum,Hedw.,,Cruet Collar-moss,Native,freshwater,Splachnum,Splachnaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309971,species,Grimmia funalis,(Schwaegr.) Bruch & Schimp.,,String Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310701,species,Sphagnum tenellum,(Brid.) Bory,,Soft Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309531,genus,Calliergonella,Loeske,,,Native,marine/terrestrial,,Pylaisiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021195217,species,Cirriphyllum crassinervium,(Taylor) Loeske & M.Fleisch.,,Beech Feather-moss,Native,freshwater,Cirriphyllum,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036367,species,Barbula unguiculata,Hedw.,,Bird's-claw Beard-moss,Native,,Barbula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601282,species,Plenogemma phyllantha,"(Brid.) Sawicki, Plášek & Ochyra",,Frizzled Pincushion,Native,terrestrial/freshwater,Plenogemma,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309713,genus,Cryphaea,D.Mohr,,,Native,freshwater,,Cryphaeaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600262,species,Chionoloma recurvifolium,"(Taylor) M.Alonso, M.J.Cano & J.A.Jiménez",,Drooping-leaved Beard-moss,Native,terrestrial,Chionoloma,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021605667,species,Trichostomum herzogii,"Ros, O. Werner & R.D. Porley",,,Native,terrestrial,Trichostomum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309641,genus,Glyphomitrium,Brid.,,,Native,,,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000066603,order,Pottiales,,,,Native,terrestrial,,,,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310545,species,Racomitrium sudeticum,(Funck) Bruch & Schimp.,,Slender Fringe-moss,Native,,Racomitrium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036710,species,Orthotrichum urnigerum,Myr.,,,Native,,Orthotrichum,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616511,species,Homalia trichomanoides,(Hedw.) Brid.,,Blunt Feather-moss,Native,terrestrial/freshwater,Homalia,Neckeraceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600302,species,Weissia wilsonii,D.A.Callaghan,,Many-fruited Beardless-moss,Native,terrestrial,Weissia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310609,genus,Scleropodium,"Bruch, Schimp. & W.Guembel",,,Native,freshwater,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600247,variety,Chionoloma tenuirostre var. tenuirostre,"(Hook. & Taylor) M.Alonso, M.J.Cano & J.A.Jiménez",,,Native,terrestrial/freshwater,Chionoloma,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310633,genus,Sematophyllum,Mitt.,,,Native,freshwater,,Sematophyllaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309579,genus,Campylostelium,"Bruch, Schimp. & W.Guembel",,,Native,,,Ptychomitriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616536,species,Bruchia vogesiaca,Nestl. ex Schwägr.,,,Native,terrestrial,Bruchia,Bruchiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036397,species,Leptobarbula berica,(De Not.) Schimp.,,Beric Beard-moss,Native,,Leptobarbula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000066758,class,Sphagnopsida,,,,Native,,,,,,Bryophyta,Plantae,UKSI
NHMSYS0021597947,species aggregate,Isothecium myosuroides,,s.l.,Slender Mouse-tail Moss,Native,terrestrial,Isothecium,Lembophyllaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310559,species,Rhabdoweisia fugax,"(Hedw.) Bruch, Schimp. & W.Guembel",,Dwarf Streak-moss,Native,freshwater,Rhabdoweisia,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309654,species,Grimmia austrofunalis,Muell.Hal.,,Southern String Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310689,species,Sphagnum riparium,Aangstr.,,Cleft Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036390,species,Gymnostomum calcareum,Nees & Hornsch.,,Blunt-leaf Tufa-moss,Native,,Gymnostomum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036294,species,Encalypta rhaptocarpa,Schwaegr.,,Ribbed Extinguisher-moss,Native,,Encalypta,Encalyptaceae,Encalyptales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021598032,species,Pseudanomodon attenuatus,(Hedw.) Ignatov & Fedosov,,Slender Tail-moss,Native,terrestrial,Pseudanomodon,Neckeraceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021571748,genus,Buckia,"D.Rios, M.T.Gallego & J.Guerra",,,Native,terrestrial,,Pylaisiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021618742,genus,Thuidium,Bruch & Schimp.,,,Native,terrestrial/freshwater,,Thuidiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310194,species,Mielichhoferia elongata,(Hoppe & Hornsch. ex Hook.) Hornsch.,,Elongate Copper-moss,Native,,Mielichhoferia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021597857,family,Hymenolomataceae,Ignatov & Fedosov,,,Native,terrestrial,,,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036140,species,Pogonatum nanum,(Hedw.) P.Beauv.,,Dwarf Haircap,Native,,Pogonatum,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310571,genus,Rhynchostegiella,"(Bruch, Schimp. & W.Guembel) Limpr.",,,Native,freshwater,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309867,species,Fissidens crassipes,"Wilson ex Bruch, Schimp. & W.Guembel",,Fatfoot Pocket-moss,Native,freshwater,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309727,species,Cynodontium jenneri,(Schimp.) Stirt.,,Jenner's Dog-tooth,Native,,Cynodontium,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021125841,species,Dicranum spadiceum,J.E.Zetterst.,,,Native,terrestrial,Dicranum,Dicranaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309791,species,Distichium inclinatum,"(Hedw.) Bruch, Schimp. & W.Guembel",,Inclined Distichium,Native,,Distichium,Distichiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600147,genus,Streblotrichum,P.Beauv.,,,Native,terrestrial,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309341,species,Andreaea sinuosa,B.M.Murray,,Small-spored Rock-moss,Native,,Andreaea,Andreaeaceae,Andreaeales,Andreaeopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310382,variety,Pohlia wahlenbergii var. calcarea,(Warnst.) E.F.Warb.,,,Native,,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021595352,species,Bryum julaceum,"Schrad. ex G.Gaertn., B.Mey. & Scherb.",,,Native,terrestrial,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310091,genus,Isopterygiopsis,Z.Iwats.,,,Native,,,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036160,species,Ditrichum subulatum,Hampe,,Awl-leaved Ditrichum,Native,,Ditrichum,Ditrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100005848,species,Tortula acaulon,(With.) R.H.Zander,,Cuspidate Earth-moss,Native,,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310614,genus,Scopelophila,(Mitt.) Lindb.,,,Native,,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036844,species,Calliergon cordifolium,(Hedw.) Kindb.,,Heart-leaved Spear-moss,Native,freshwater,Calliergon,Calliergonaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036229,species,Dicranum spurium,Hedw.,,Rusty Fork-moss,Native,,Dicranum,Dicranaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600402,species,Blindiadelphus diversifolius,(Lindb.) Fedosov & Ignatov,,Long Rock-bristle,Native,terrestrial,Blindiadelphus,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000137057,genus,Pseudoscleropodium,(Limpr.) M.Fleisch.,,,Native,terrestrial,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000146095,species,Didymodon maximus,(Syed & Crundw.) M.O.Hill,,Irish Beard-moss,Native,,Didymodon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036236,species,Dicranum montanum,Hedw.,,Mountain Fork-moss,Native,,Dicranum,Dicranaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
