"SITE.x","PLOT.x","Samp_id","Yr_2","BRC_NUMBER","BRC_NAMES","Storm","Label"
100,1,"100_1",1,9201507,"Poa nemoralis/trivialis",0,"n"
100,1,"100_1",1,9201642,"Ranunculus acris",0,"n"
100,1,"100_1",1,9201728,"Rubus fruticosus agg.",0,"n"
100,1,"100_1",2,9201728,"Rubus fruticosus agg.",0,"n"
100,1,"100_1",1,9201729,"Rubus idaeus",0,"n"
100,1,"100_1",1,9201789,"Salix cin/cap",0,"n"
100,1,"100_1",1,9202613,"Lonicera nitida",0,"n"
100,1,"100_1",2,9204445,"Betula seedling/sp",0,"n"
100,1,"100_1",2,9204446,"Quercus seedling/sp",0,"n"
100,2,"100_2",2,82081,"Brachythecium rutabulum",0,"n"
100,2,"100_2",2,820249,"Eurhynchium praelongum",0,"n"
100,2,"100_2",1,820357,"Isopterygium elegans",0,"n"
100,2,"100_2",1,820382,"Mnium hornum",0,"n"
100,2,"100_2",1,910211,"Athyrium filix-femina",0,"n"
100,2,"100_2",1,920169,"Arrhenatherum elatius",0,"n"
100,2,"100_2",1,920477,"Chamerion angustifolium",0,"n"
100,2,"100_2",1,920627,"Deschampsia cespitosa",0,"n"
100,2,"100_2",1,920687,"Hyacinthoides non-scripta",0,"n"
100,2,"100_2",2,920810,"Fagus sylvatica",0,"n"
100,2,"100_2",1,920810,"Fagus sylvatica",0,"n"
100,2,"100_2",1,920983,"Holcus lanatus",0,"n"
100,2,"100_2",1,9101619,"Pteridium aquilinum",0,"n"
100,2,"100_2",2,9101619,"Pteridium aquilinum",0,"n"
100,2,"100_2",2,9201023,"Ilex aquifolium",0,"n"
100,2,"100_2",2,9201188,"Lonicera periclymenum",0,"n"
100,2,"100_2",1,9201188,"Lonicera periclymenum",0,"n"
100,2,"100_2",1,9201207,"Luzula pilosa",0,"n"
100,2,"100_2",1,9201504,"Poa nemoralis/trivialis",0,"n"
100,2,"100_2",1,9201507,"Poa nemoralis/trivialis",0,"n"
100,2,"100_2",1,9201555,"Populus tremula",0,"n"
100,2,"100_2",2,9201611,"Prunus avium",0,"n"
100,2,"100_2",1,9201638,"Quercus seedling/sp",0,"n"
100,2,"100_2",1,9201640,"Quercus seedling/sp",0,"n"
100,2,"100_2",1,9201705,"Rosa seedling/sp",0,"n"
100,2,"100_2",1,9201728,"Rubus fruticosus agg.",0,"n"
100,2,"100_2",2,9201728,"Rubus fruticosus agg.",0,"n"
100,2,"100_2",1,9201729,"Rubus idaeus",0,"n"
100,2,"100_2",1,9202010,"Stellaria holostea",0,"n"
100,2,"100_2",1,9202126,"Urtica dioica",0,"n"
100,2,"100_2",2,9204445,"Betula seedling/sp",0,"n"
100,3,"100_3",2,2500,"Bryophyte sp.",0,"n"
100,3,"100_3",1,92040,"Agrostis capillaris",0,"n"
100,3,"100_3",1,820184,"Dicranella heteromalla",0,"n"
100,3,"100_3",1,820184,"Rhynchostegium confertum",0,"n"
100,3,"100_3",2,820184,"Dicranella heteromalla",0,"n"
100,3,"100_3",2,820184,"Rhynchostegium confertum",0,"n"
100,3,"100_3",1,820201,"Dicranum fuscescens",0,"n"
100,3,"100_3",2,820249,"Eurhynchium praelongum",0,"n"
100,3,"100_3",2,820357,"Isopterygium elegans",0,"n"
100,3,"100_3",1,820382,"Mnium hornum",0,"n"
100,3,"100_3",2,820382,"Mnium hornum",0,"n"
100,3,"100_3",2,820483,"Polytrichum formosum",0,"n"
100,3,"100_3",2,920421,"Carex sylvatica",0,"n"
100,3,"100_3",1,920421,"Carex sylvatica",0,"n"
100,3,"100_3",1,920477,"Chamerion angustifolium",0,"n"
100,3,"100_3",1,920628,"Deschampsia flexuosa",0,"n"
100,3,"100_3",2,920810,"Fagus sylvatica",0,"n"
100,3,"100_3",1,920810,"Fagus sylvatica",0,"n"
100,3,"100_3",1,920983,"Holcus lanatus",0,"n"
100,3,"100_3",2,920983,"Holcus lanatus",0,"n"
100,3,"100_3",1,8201214,"Polytrichum sp",0,"n"
100,3,"100_3",2,9101619,"Pteridium aquilinum",0,"n"
100,3,"100_3",1,9101619,"Pteridium aquilinum",0,"n"
100,3,"100_3",2,9201023,"Ilex aquifolium",0,"n"
100,3,"100_3",2,9201058,"Juncus bulbosus",0,"n"
100,3,"100_3",1,9201067,"Juncus effusus",0,"n"
100,3,"100_3",2,9201067,"Juncus effusus",0,"n"
100,3,"100_3",1,9201207,"Luzula pilosa",0,"n"
100,3,"100_3",1,9201488,"Plantago major",0,"n"
100,3,"100_3",1,9201495,"Poa annua",0,"n"
100,3,"100_3",2,9201507,"Poa nemoralis/trivialis",0,"n"
100,3,"100_3",1,9201638,"Quercus seedling/sp",0,"n"
100,3,"100_3",1,9201640,"Quercus seedling/sp",0,"n"
100,3,"100_3",2,9201728,"Rubus fruticosus agg.",0,"n"
100,3,"100_3",1,9201728,"Rubus fruticosus agg.",0,"n"
100,3,"100_3",1,9201729,"Rubus idaeus",0,"n"
100,3,"100_3",2,9201788,"Salix cin/cap",0,"n"
100,3,"100_3",1,9201789,"Salix cin/cap",0,"n"
100,3,"100_3",1,9202091,"Trifolium pratense",0,"n"
100,3,"100_3",1,9204445,"Betula seedling/sp",0,"n"
100,3,"100_3",2,9204446,"Quercus seedling/sp",0,"n"
100,3,"100_3",1,9204446,"Quercus seedling/sp",0,"n"
100,3,"100_3",2,9204658,"Abies sp.",0,"n"
100,4,"100_4",2,2500,"Bryophyte sp.",0,"n"
100,4,"100_4",1,92040,"Agrostis capillaris",0,"n"
100,4,"100_4",1,810706,"Calypogeia fissa",0,"n"
100,4,"100_4",1,820184,"Dicranella heteromalla",0,"n"
100,4,"100_4",1,820184,"Rhynchostegium confertum",0,"n"
100,4,"100_4",2,820184,"Dicranella heteromalla",0,"n"
100,4,"100_4",2,820184,"Rhynchostegium confertum",0,"n"
100,4,"100_4",2,820357,"Isopterygium elegans",0,"n"
100,4,"100_4",1,820382,"Mnium hornum",0,"n"
100,4,"100_4",1,920421,"Carex sylvatica",0,"n"
100,4,"100_4",1,920477,"Chamerion angustifolium",0,"n"
100,4,"100_4",1,920628,"Deschampsia flexuosa",0,"n"
100,4,"100_4",2,920810,"Fagus sylvatica",0,"n"
100,4,"100_4",1,920810,"Fagus sylvatica",0,"n"
100,4,"100_4",1,920983,"Holcus lanatus",0,"n"
100,4,"100_4",2,9201023,"Ilex aquifolium",0,"n"
100,4,"100_4",1,9201067,"Juncus effusus",0,"n"
100,4,"100_4",1,9201638,"Quercus seedling/sp",0,"n"
100,4,"100_4",1,9201640,"Quercus seedling/sp",0,"n"
100,4,"100_4",1,9201728,"Rubus fruticosus agg.",0,"n"
100,4,"100_4",1,9201729,"Rubus idaeus",0,"n"
100,4,"100_4",1,9201748,"Rumex obtusifolius",0,"n"
100,4,"100_4",1,9201822,"Cytisus scoparius",0,"n"
100,4,"100_4",1,9204445,"Betula seedling/sp",0,"n"
100,4,"100_4",1,9204558,"Salix cin/cap",0,"n"
100,4,"100_4",2,9204658,"Abies sp.",0,"n"
100,5,"100_5",2,2500,"Bryophyte sp.",0,"n"
100,5,"100_5",2,82040,"Atrichum undulatum",0,"n"
100,5,"100_5",1,820184,"Dicranella heteromalla",0,"n"
100,5,"100_5",1,820184,"Rhynchostegium confertum",0,"n"
100,5,"100_5",2,820184,"Dicranella heteromalla",0,"n"
100,5,"100_5",2,820184,"Rhynchostegium confertum",0,"n"
100,5,"100_5",2,820249,"Eurhynchium praelongum",0,"n"
100,5,"100_5",2,820255,"Eurhynchium striatum",0,"n"
100,5,"100_5",1,920421,"Carex sylvatica",0,"n"
100,5,"100_5",2,920421,"Carex sylvatica",0,"n"
100,5,"100_5",1,920477,"Chamerion angustifolium",0,"n"
100,5,"100_5",1,920628,"Deschampsia flexuosa",0,"n"
100,5,"100_5",2,920810,"Fagus sylvatica",0,"n"
100,5,"100_5",1,920810,"Fagus sylvatica",0,"n"
100,5,"100_5",1,920983,"Holcus lanatus",0,"n"
100,5,"100_5",2,920983,"Holcus lanatus",0,"n"
100,5,"100_5",2,8101308,"Lophocolea sp.",0,"n"
100,5,"100_5",1,8201214,"Polytrichum sp",0,"n"
100,5,"100_5",2,9101619,"Pteridium aquilinum",0,"n"
100,5,"100_5",1,9101619,"Pteridium aquilinum",0,"n"
100,5,"100_5",2,9201023,"Ilex aquifolium",0,"n"
100,5,"100_5",2,9201058,"Juncus bulbosus",0,"n"
100,5,"100_5",1,9201067,"Juncus effusus",0,"n"
100,5,"100_5",1,9201207,"Luzula pilosa",0,"n"
100,5,"100_5",2,9201207,"Luzula pilosa",0,"n"
100,5,"100_5",2,9201507,"Poa nemoralis/trivialis",0,"n"
100,5,"100_5",1,9201638,"Quercus seedling/sp",0,"n"
100,5,"100_5",1,9201640,"Quercus seedling/sp",0,"n"
100,5,"100_5",1,9201728,"Rubus fruticosus agg.",0,"n"
100,5,"100_5",2,9201728,"Rubus fruticosus agg.",0,"n"
100,5,"100_5",1,9201729,"Rubus idaeus",0,"n"
100,5,"100_5",2,9202039,"Taxus baccata",0,"n"
100,5,"100_5",2,9202126,"Urtica dioica",0,"n"
100,5,"100_5",1,9204445,"Betula seedling/sp",0,"n"
100,5,"100_5",1,9204446,"Quercus seedling/sp",0,"n"
100,5,"100_5",2,9204658,"Abies sp.",0,"n"
100,6,"100_6",2,2500,"Bryophyte sp.",0,"n"
100,6,"100_6",1,92040,"Agrostis capillaris",0,"n"
100,6,"100_6",1,820184,"Dicranella heteromalla",0,"n"
100,6,"100_6",1,820184,"Rhynchostegium confertum",0,"n"
100,6,"100_6",2,820249,"Eurhynchium praelongum",0,"n"
100,6,"100_6",1,820382,"Mnium hornum",0,"n"
100,6,"100_6",1,910661,"Dryopteris dilatata/carthusiana",0,"n"
100,6,"100_6",2,910661,"Dryopteris dilatata/carthusiana",0,"n"
100,6,"100_6",1,920169,"Arrhenatherum elatius",0,"n"
100,6,"100_6",1,920309,"Calluna vulgaris",0,"n"
100,6,"100_6",1,920477,"Chamerion angustifolium",0,"n"
100,6,"100_6",1,920628,"Deschampsia flexuosa",0,"n"
100,6,"100_6",2,920810,"Fagus sylvatica",0,"n"
100,6,"100_6",1,920810,"Fagus sylvatica",0,"n"
100,6,"100_6",1,920983,"Holcus lanatus",0,"n"
100,6,"100_6",1,8201214,"Polytrichum sp",0,"n"
100,6,"100_6",1,9101619,"Pteridium aquilinum",0,"n"
100,6,"100_6",2,9101619,"Pteridium aquilinum",0,"n"
100,6,"100_6",1,9201015,"Hypericum pulchrum",0,"n"
100,6,"100_6",2,9201023,"Ilex aquifolium",0,"n"
100,6,"100_6",1,9201067,"Juncus effusus",0,"n"
100,6,"100_6",1,9201207,"Luzula pilosa",0,"n"
100,6,"100_6",1,9201495,"Poa annua",0,"n"
100,6,"100_6",1,9201504,"Poa nemoralis/trivialis",0,"n"
100,6,"100_6",1,9201507,"Poa nemoralis/trivialis",0,"n"
100,6,"100_6",1,9201638,"Quercus seedling/sp",0,"n"
100,6,"100_6",1,9201640,"Quercus seedling/sp",0,"n"
100,6,"100_6",1,9201705,"Rosa seedling/sp",0,"n"
100,6,"100_6",1,9201728,"Rubus fruticosus agg.",0,"n"
100,6,"100_6",2,9201728,"Rubus fruticosus agg.",0,"n"
100,6,"100_6",2,9202395,"Abies sp.",0,"n"
100,6,"100_6",1,9204445,"Betula seedling/sp",0,"n"
100,6,"100_6",2,9204658,"Abies sp.",0,"n"
100,7,"100_7",2,2500,"Bryophyte sp.",0,"n"
100,7,"100_7",2,82040,"Atrichum undulatum",0,"n"
100,7,"100_7",1,92040,"Agrostis capillaris",0,"n"
100,7,"100_7",1,820184,"Dicranella heteromalla",0,"n"
100,7,"100_7",1,820184,"Rhynchostegium confertum",0,"n"
100,7,"100_7",2,820184,"Dicranella heteromalla",0,"n"
100,7,"100_7",2,820184,"Rhynchostegium confertum",0,"n"
100,7,"100_7",2,820274,"Fissidens taxifolius",0,"n"
100,7,"100_7",2,820382,"Mnium hornum",0,"n"
100,7,"100_7",2,920307,"Callitriche seedling/sp",0,"n"
100,7,"100_7",2,920421,"Carex sylvatica",0,"n"
100,7,"100_7",1,920421,"Carex sylvatica",0,"n"
100,7,"100_7",1,920477,"Chamerion angustifolium",0,"n"
100,7,"100_7",2,920569,"Crataegus monogyna",0,"n"
100,7,"100_7",1,920628,"Deschampsia flexuosa",0,"n"
100,7,"100_7",2,920810,"Fagus sylvatica",0,"n"
100,7,"100_7",1,920810,"Fagus sylvatica",0,"n"
100,7,"100_7",1,920878,"Galium saxatile",0,"n"
100,7,"100_7",1,920983,"Holcus lanatus",0,"n"
100,7,"100_7",2,920983,"Holcus lanatus",0,"n"
100,7,"100_7",1,9101619,"Pteridium aquilinum",0,"n"
100,7,"100_7",2,9101619,"Pteridium aquilinum",0,"n"
100,7,"100_7",2,9201023,"Ilex aquifolium",0,"n"
100,7,"100_7",2,9201058,"Juncus bulbosus",0,"n"
100,7,"100_7",1,9201067,"Juncus effusus",0,"n"
100,7,"100_7",1,9201188,"Lonicera periclymenum",0,"n"
100,7,"100_7",1,9201207,"Luzula pilosa",0,"n"
100,7,"100_7",1,9201221,"Lysimachia nemorum",0,"n"
100,7,"100_7",1,9201504,"Poa nemoralis/trivialis",0,"n"
100,7,"100_7",2,9201507,"Poa nemoralis/trivialis",0,"n"
100,7,"100_7",1,9201507,"Poa nemoralis/trivialis",0,"n"
100,7,"100_7",1,9201638,"Quercus seedling/sp",0,"n"
100,7,"100_7",1,9201640,"Quercus seedling/sp",0,"n"
100,7,"100_7",1,9201728,"Rubus fruticosus agg.",0,"n"
100,7,"100_7",2,9201728,"Rubus fruticosus agg.",0,"n"
100,7,"100_7",1,9201729,"Rubus idaeus",0,"n"
100,7,"100_7",2,9201753,"Rumex conglomeratus/sanguineus",0,"n"
100,7,"100_7",2,9202007,"Stellaria uliginosa",0,"n"
100,7,"100_7",2,9202126,"Urtica dioica",0,"n"
100,7,"100_7",1,9202560,"Hieracium 'indeterminate'",0,"n"
100,7,"100_7",2,9204446,"Quercus seedling/sp",0,"n"
100,7,"100_7",1,9204446,"Quercus seedling/sp",0,"n"
100,8,"100_8",2,2500,"Bryophyte sp.",0,"n"
100,8,"100_8",2,82040,"Atrichum undulatum",0,"n"
100,8,"100_8",1,82081,"Brachythecium rutabulum",0,"n"
100,8,"100_8",2,820184,"Dicranella heteromalla",0,"n"
100,8,"100_8",2,820184,"Rhynchostegium confertum",0,"n"
100,8,"100_8",1,820249,"Eurhynchium praelongum",0,"n"
100,8,"100_8",2,820249,"Eurhynchium praelongum",0,"n"
100,8,"100_8",2,820274,"Fissidens taxifolius",0,"n"
100,8,"100_8",2,820357,"Isopterygium elegans",0,"n"
100,8,"100_8",2,820382,"Mnium hornum",0,"n"
100,8,"100_8",2,820483,"Polytrichum formosum",0,"n"
100,8,"100_8",2,910661,"Dryopteris dilatata/carthusiana",0,"n"
100,8,"100_8",1,910665,"Dryopteris affinis/f-mas",0,"n"
100,8,"100_8",1,920109,"Angelica sylvestris",0,"n"
100,8,"100_8",1,920150,"Arctium agg.",0,"n"
100,8,"100_8",1,920169,"Arrhenatherum elatius",0,"n"
100,8,"100_8",1,920421,"Carex sylvatica",0,"n"
100,8,"100_8",2,920421,"Carex sylvatica",0,"n"
100,8,"100_8",1,920467,"Cerastium fontanum",0,"n"
100,8,"100_8",1,920477,"Chamerion angustifolium",0,"n"
100,8,"100_8",1,920520,"Cirsium palustre",0,"n"
100,8,"100_8",1,920548,"Cornus sanguinea",0,"n"
100,8,"100_8",2,920569,"Crataegus monogyna",0,"n"
100,8,"100_8",1,920569,"Crataegus monogyna",0,"n"
100,8,"100_8",1,920608,"Dactylorhiza sp.",0,"n"
100,8,"100_8",1,920627,"Deschampsia cespitosa",0,"n"
100,8,"100_8",1,920628,"Deschampsia flexuosa",0,"n"
100,8,"100_8",2,920810,"Fagus sylvatica",0,"n"
100,8,"100_8",1,920838,"Fragaria vesca",0,"n"
100,8,"100_8",2,920841,"Fraxinus excelsior",0,"n"
100,8,"100_8",1,920952,"Hedera helix",0,"n"
100,8,"100_8",1,920983,"Holcus lanatus",0,"n"
100,8,"100_8",1,8101308,"Lophocolea sp.",0,"n"
100,8,"100_8",1,8201147,"Fissidens dubius",0,"n"
100,8,"100_8",1,8201147,"Fissidens sp.",0,"n"
100,8,"100_8",1,9101619,"Pteridium aquilinum",0,"n"
100,8,"100_8",2,9101619,"Pteridium aquilinum",0,"n"
100,8,"100_8",2,9201023,"Ilex aquifolium",0,"n"
100,8,"100_8",1,9201067,"Juncus effusus",0,"n"
100,8,"100_8",1,9201173,"Listera ovata",0,"n"
100,8,"100_8",2,9201188,"Lonicera periclymenum",0,"n"
100,8,"100_8",1,9201188,"Lonicera periclymenum",0,"n"
100,8,"100_8",1,9201191,"Lotus corniculatus",0,"n"
100,8,"100_8",1,9201207,"Luzula pilosa",0,"n"
100,8,"100_8",1,9201230,"Malus sylvestris",0,"n"
100,8,"100_8",1,9201273,"Mentha arvensis",0,"n"
100,8,"100_8",2,9201413,"Oxalis acetosella",0,"n"
100,8,"100_8",2,9201640,"Quercus seedling/sp",0,"n"
100,8,"100_8",1,9201694,"Ribes nigrum/rubrum",0,"n"
100,8,"100_8",2,9201694,"Ribes nigrum/rubrum",0,"n"
100,8,"100_8",1,9201696,"Ribes nigrum/rubrum",0,"n"
100,8,"100_8",1,9201705,"Rosa seedling/sp",0,"n"
100,8,"100_8",1,9201728,"Rubus fruticosus agg.",0,"n"
100,8,"100_8",2,9201728,"Rubus fruticosus agg.",0,"n"
100,8,"100_8",1,9201947,"Solanum dulcamara",0,"n"
100,8,"100_8",1,9202112,"Ulex europaeus",0,"n"
100,8,"100_8",1,9202126,"Urtica dioica",0,"n"
100,8,"100_8",1,9202185,"Viburnum opulus",0,"n"
100,8,"100_8",1,9202560,"Hieracium 'indeterminate'",0,"n"
100,8,"100_8",2,9204445,"Betula seedling/sp",0,"n"
100,8,"100_8",2,9204446,"Quercus seedling/sp",0,"n"
100,8,"100_8",1,9205313,"Ulex sp./seedling",0,"n"
100,8,"100_8",1,200001105,"Plagiochila sp",0,"n"
100,9,"100_9",2,2500,"Bryophyte sp.",0,"n"
100,9,"100_9",1,9205,"Acer pseudoplatanus",0,"n"
100,9,"100_9",1,82040,"Atrichum undulatum",0,"n"
100,9,"100_9",2,82081,"Brachythecium rutabulum",0,"n"
100,9,"100_9",1,92039,"Agrostis stolonifera",0,"n"
100,9,"100_9",1,92040,"Agrostis capillaris",0,"n"
100,9,"100_9",1,820249,"Eurhynchium praelongum",0,"n"
100,9,"100_9",2,820249,"Eurhynchium praelongum",0,"n"
100,9,"100_9",2,820274,"Fissidens taxifolius",0,"n"
100,9,"100_9",2,910661,"Dryopteris dilatata/carthusiana",0,"n"
100,9,"100_9",1,910665,"Dryopteris affinis/f-mas",0,"n"
100,9,"100_9",1,920477,"Chamerion angustifolium",0,"n"
100,9,"100_9",2,920569,"Crataegus monogyna",0,"n"
100,9,"100_9",1,920569,"Crataegus monogyna",0,"n"
100,9,"100_9",1,920628,"Deschampsia flexuosa",0,"n"
100,9,"100_9",1,920687,"Hyacinthoides non-scripta",0,"n"
100,9,"100_9",2,920687,"Hyacinthoides non-scripta",0,"n"
100,9,"100_9",2,920810,"Fagus sylvatica",0,"n"
100,9,"100_9",1,920810,"Fagus sylvatica",0,"n"
100,9,"100_9",1,920878,"Galium saxatile",0,"n"
100,9,"100_9",1,920983,"Holcus lanatus",0,"n"
100,9,"100_9",1,8201214,"Polytrichum sp",0,"n"
100,9,"100_9",1,9101619,"Pteridium aquilinum",0,"n"
100,9,"100_9",2,9101619,"Pteridium aquilinum",0,"n"
100,9,"100_9",2,9201023,"Ilex aquifolium",0,"n"
100,9,"100_9",1,9201023,"Ilex aquifolium",0,"n"
100,9,"100_9",2,9201188,"Lonicera periclymenum",0,"n"
100,9,"100_9",1,9201188,"Lonicera periclymenum",0,"n"
100,9,"100_9",1,9201207,"Luzula pilosa",0,"n"
100,9,"100_9",1,9201484,"Pinus sylvestris",0,"n"
100,9,"100_9",1,9201638,"Quercus seedling/sp",0,"n"
100,9,"100_9",1,9201640,"Quercus seedling/sp",0,"n"
100,9,"100_9",1,9201705,"Rosa seedling/sp",0,"n"
100,9,"100_9",1,9201728,"Rubus fruticosus agg.",0,"n"
100,9,"100_9",2,9201728,"Rubus fruticosus agg.",0,"n"
100,9,"100_9",1,9201958,"Sorbus aria",0,"n"
100,9,"100_9",1,9201960,"Sorbus aucuparia",0,"n"
100,9,"100_9",1,9202032,"Tamus communis",0,"n"
100,9,"100_9",1,9202039,"Taxus baccata",0,"n"
100,9,"100_9",1,9202112,"Ulex europaeus",0,"n"
100,9,"100_9",1,9202217,"Viola riviniana/reichenbiana",0,"n"
100,9,"100_9",1,9202218,"Viola riviniana/reichenbiana",0,"n"
100,9,"100_9",1,9202560,"Hieracium 'indeterminate'",0,"n"
100,9,"100_9",2,9204445,"Betula seedling/sp",0,"n"
100,9,"100_9",1,9204445,"Betula seedling/sp",0,"n"
100,9,"100_9",2,9204446,"Quercus seedling/sp",0,"n"
100,9,"100_9",1,9204446,"Quercus seedling/sp",0,"n"
100,9,"100_9",1,9205313,"Ulex sp./seedling",0,"n"
100,10,"100_10",2,2500,"Bryophyte sp.",0,"n"
100,10,"100_10",2,9205,"Acer pseudoplatanus",0,"n"
100,10,"100_10",1,92040,"Agrostis capillaris",0,"n"
100,10,"100_10",2,820184,"Dicranella heteromalla",0,"n"
100,10,"100_10",2,820184,"Rhynchostegium confertum",0,"n"
100,10,"100_10",2,820249,"Eurhynchium praelongum",0,"n"
100,10,"100_10",2,820362,"Isothecium myosuroides",0,"n"
100,10,"100_10",2,820382,"Mnium hornum",0,"n"
100,10,"100_10",2,910661,"Dryopteris dilatata/carthusiana",0,"n"
100,10,"100_10",1,920169,"Arrhenatherum elatius",0,"n"
100,10,"100_10",2,920239,"Betula seedling/sp",0,"n"
100,10,"100_10",2,920467,"Cerastium fontanum",0,"n"
100,10,"100_10",1,920477,"Chamerion angustifolium",0,"n"
100,10,"100_10",1,920628,"Deschampsia flexuosa",0,"n"
100,10,"100_10",2,920810,"Fagus sylvatica",0,"n"
100,10,"100_10",1,920810,"Fagus sylvatica",0,"n"
100,10,"100_10",1,920878,"Galium saxatile",0,"n"
100,10,"100_10",1,920983,"Holcus lanatus",0,"n"
100,10,"100_10",2,920983,"Holcus lanatus",0,"n"
100,10,"100_10",1,920989,"Hordelymus europaeus",0,"n"
100,10,"100_10",1,9101619,"Pteridium aquilinum",0,"n"
100,10,"100_10",2,9201023,"Ilex aquifolium",0,"n"
100,10,"100_10",1,9201023,"Ilex aquifolium",0,"n"
100,10,"100_10",1,9201067,"Juncus effusus",0,"n"
100,10,"100_10",1,9201495,"Poa annua",0,"n"
100,10,"100_10",2,9201506,"Poa pratensis sens.lat.",0,"n"
100,10,"100_10",2,9201728,"Rubus fruticosus agg.",0,"n"
100,10,"100_10",1,9201728,"Rubus fruticosus agg.",0,"n"
100,10,"100_10",1,9201729,"Rubus idaeus",0,"n"
100,10,"100_10",2,9202034,"Taraxacum agg.",0,"n"
100,10,"100_10",2,9202126,"Urtica dioica",0,"n"
100,10,"100_10",1,9204445,"Betula seedling/sp",0,"n"
100,10,"100_10",1,9204446,"Quercus seedling/sp",0,"n"
100,11,"100_11",2,2500,"Bryophyte sp.",0,"n"
100,11,"100_11",2,820249,"Eurhynchium praelongum",0,"n"
100,11,"100_11",2,820357,"Isopterygium elegans",0,"n"
100,11,"100_11",2,820382,"Mnium hornum",0,"n"
100,11,"100_11",1,920628,"Deschampsia flexuosa",0,"n"
100,11,"100_11",2,920687,"Hyacinthoides non-scripta",0,"n"
100,11,"100_11",2,920810,"Fagus sylvatica",0,"n"
100,11,"100_11",1,920810,"Fagus sylvatica",0,"n"
100,11,"100_11",2,9101619,"Pteridium aquilinum",0,"n"
100,11,"100_11",1,9101619,"Pteridium aquilinum",0,"n"
100,11,"100_11",2,9201023,"Ilex aquifolium",0,"n"
100,11,"100_11",1,9201023,"Ilex aquifolium",0,"n"
100,11,"100_11",1,9201495,"Poa annua",0,"n"
100,11,"100_11",1,9201638,"Quercus seedling/sp",0,"n"
100,11,"100_11",1,9201640,"Quercus seedling/sp",0,"n"
100,11,"100_11",2,9204445,"Betula seedling/sp",0,"n"
100,12,"100_12",2,2500,"Bryophyte sp.",0,"n"
100,12,"100_12",1,820357,"Isopterygium elegans",0,"n"
100,12,"100_12",2,820357,"Isopterygium elegans",0,"n"
100,12,"100_12",1,820382,"Mnium hornum",0,"n"
100,12,"100_12",2,820382,"Mnium hornum",0,"n"
100,12,"100_12",1,920569,"Crataegus monogyna",0,"n"
100,12,"100_12",2,920810,"Fagus sylvatica",0,"n"
100,12,"100_12",1,920810,"Fagus sylvatica",0,"n"
100,12,"100_12",1,9101619,"Pteridium aquilinum",0,"n"
100,12,"100_12",2,9101619,"Pteridium aquilinum",0,"n"
100,12,"100_12",2,9201023,"Ilex aquifolium",0,"n"
100,12,"100_12",1,9201023,"Ilex aquifolium",0,"n"
100,12,"100_12",1,9201188,"Lonicera periclymenum",0,"n"
100,12,"100_12",1,9201207,"Luzula pilosa",0,"n"
100,12,"100_12",1,9201728,"Rubus fruticosus agg.",0,"n"
100,12,"100_12",2,9201728,"Rubus fruticosus agg.",0,"n"
100,13,"100_13",2,2500,"Bryophyte sp.",0,"n"
100,13,"100_13",1,820184,"Dicranella heteromalla",0,"n"
100,13,"100_13",1,820184,"Rhynchostegium confertum",0,"n"
100,13,"100_13",2,820206,"Dicranum scoparium",0,"n"
100,13,"100_13",2,820274,"Fissidens taxifolius",0,"n"
100,13,"100_13",1,820382,"Mnium hornum",0,"n"
100,13,"100_13",2,820382,"Mnium hornum",0,"n"
100,13,"100_13",1,920628,"Deschampsia flexuosa",0,"n"
100,13,"100_13",2,920810,"Fagus sylvatica",0,"n"
100,13,"100_13",1,920810,"Fagus sylvatica",0,"n"
100,13,"100_13",1,9101619,"Pteridium aquilinum",0,"n"
100,13,"100_13",2,9201023,"Ilex aquifolium",0,"n"
100,13,"100_13",1,9201188,"Lonicera periclymenum",0,"n"
100,13,"100_13",1,9201638,"Quercus seedling/sp",0,"n"
100,13,"100_13",1,9201640,"Quercus seedling/sp",0,"n"
100,14,"100_14",2,2500,"Bryophyte sp.",0,"n"
100,14,"100_14",1,820206,"Dicranum scoparium",0,"n"
100,14,"100_14",1,820357,"Isopterygium elegans",0,"n"
100,14,"100_14",1,820382,"Mnium hornum",0,"n"
100,14,"100_14",2,820382,"Mnium hornum",0,"n"
100,14,"100_14",1,920810,"Fagus sylvatica",0,"n"
100,14,"100_14",2,920810,"Fagus sylvatica",0,"n"
100,14,"100_14",2,920841,"Fraxinus excelsior",0,"n"
100,14,"100_14",1,9101619,"Pteridium aquilinum",0,"n"
100,14,"100_14",2,9201023,"Ilex aquifolium",0,"n"
100,14,"100_14",2,9204446,"Quercus seedling/sp",0,"n"
100,15,"100_15",2,2500,"Bryophyte sp.",0,"n"
100,15,"100_15",1,820184,"Dicranella heteromalla",0,"n"
100,15,"100_15",1,820184,"Rhynchostegium confertum",0,"n"
100,15,"100_15",2,820184,"Dicranella heteromalla",0,"n"
100,15,"100_15",2,820184,"Rhynchostegium confertum",0,"n"
100,15,"100_15",1,820206,"Dicranum scoparium",0,"n"
100,15,"100_15",2,820255,"Eurhynchium striatum",0,"n"
100,15,"100_15",1,820351,"Hypnum cupressiforme sens.lat.",0,"n"
100,15,"100_15",1,820382,"Mnium hornum",0,"n"
100,15,"100_15",2,820382,"Mnium hornum",0,"n"
100,15,"100_15",1,920628,"Deschampsia flexuosa",0,"n"
100,15,"100_15",2,920810,"Fagus sylvatica",0,"n"
100,15,"100_15",1,920810,"Fagus sylvatica",0,"n"
